,url,title,date,administrator
20,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753201,공지(강원도) 신흥사 2기 지역미래불자육성장학 장학생 선발 안내,2023.11.30.,김시현
21,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753164,공지2023학년도 국가우수이공계장학금 한학기지원 유형 장학생 선발,2023.11.27.,이동렬
22,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753159,공지2023학년도 해외학술탐방장학 최종합격자 공지,2023.11.27.,변웅기
23,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753140,공지2024학년도 1학기 학자금대출 사전신청 일정 안내,2023.11.24.,이동렬
24,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753068,공지★중요★ 2024년 1학기 국가장학금 1차 신청 일정 안내,2023.11.20.,이동렬
25,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753058,공지2023년 제 11회 저소득층 생활비 및 장학금 지원사업 안내,2023.11.17.,변웅기
26,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753056,공지신흥사(경기도 화성시) - 지역미래불자육성장학 장학생 선발 안내,2023.11.17.,김시현
27,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753044,공지2023학년도 해외학술탐방장학 서류합격자 발표 및 면접 일정 안내,2023.11.16.,김민경
28,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752789,공지동국사랑 1.1.1 장학 신청 안내,2023.10.27.,변웅기
29,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752610,공지2023-2학기 인서장학생 선발 안내,2023.10.20.,변웅기
30,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753068,★중요★ 2024년 1학기 국가장학금 1차 신청 일정 안내,2023.11.20.,이동렬
31,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753058,2023년 제 11회 저소득층 생활비 및 장학금 지원사업 안내,2023.11.17.,변웅기
32,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753056,신흥사(경기도 화성시) - 지역미래불자육성장학 장학생 선발 안내,2023.11.17.,김시현
33,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753053,우리 꿈.꾸.당(堂) 장학생 선발 안내,2023.11.17.,김다나
34,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753044,2023학년도 해외학술탐방장학 서류합격자 발표 및 면접 일정 안내,2023.11.16.,김민경
35,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753005,2023년도 하반기 강화군 대학생 등록금 지원사업 홍보,2023.11.14.,이동렬
36,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752958,국립종자원 k-seed 채용설명회 개최,2023.11.09.,김다나
37,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752949,2024 에몬스 장학회 16기 모집 안내,2023.11.08.,김민경
38,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752945,2023학년도 예술체육비전장학 한학기지원 유형 장학생 선발,2023.11.08.,이동렬
39,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752944,2023학년도 인문100년장학금 한학기지원 유형 장학생 선발,2023.11.08.,이동렬
40,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753201,공지(강원도) 신흥사 2기 지역미래불자육성장학 장학생 선발 안내,2023.11.30.,김시현
41,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753164,공지2023학년도 국가우수이공계장학금 한학기지원 유형 장학생 선발,2023.11.27.,이동렬
42,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753159,공지2023학년도 해외학술탐방장학 최종합격자 공지,2023.11.27.,변웅기
43,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753140,공지2024학년도 1학기 학자금대출 사전신청 일정 안내,2023.11.24.,이동렬
44,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753068,공지★중요★ 2024년 1학기 국가장학금 1차 신청 일정 안내,2023.11.20.,이동렬
45,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753058,공지2023년 제 11회 저소득층 생활비 및 장학금 지원사업 안내,2023.11.17.,변웅기
46,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753056,공지신흥사(경기도 화성시) - 지역미래불자육성장학 장학생 선발 안내,2023.11.17.,김시현
47,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753044,공지2023학년도 해외학술탐방장학 서류합격자 발표 및 면접 일정 안내,2023.11.16.,김민경
48,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752789,공지동국사랑 1.1.1 장학 신청 안내,2023.10.27.,변웅기
49,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752610,공지2023-2학기 인서장학생 선발 안내,2023.10.20.,변웅기
50,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752943,2023년도 통영시 저소득 대학생 장학금 지원 장학생 선발,2023.11.08.,김다나
51,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752877,2024 북한이탈청소년 장학생 선발안내,2023.11.02.,김다나
52,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752815,2023년 하반기 익산시 대학(원)생 학자금 대출이자 신청 안내,2023.10.31.,이동렬
53,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752814,2023년 경기청년 기회사다리금융 신청접수 안내,2023.10.31.,이동렬
54,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752789,동국사랑 1.1.1 장학 신청 안내,2023.10.27.,변웅기
55,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752783,2024년도 제19기 전기공사공제조합장학회 장학생 선발공고,2023.10.27.,변웅기
56,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752714,제 10회 동교인재상(東喬人材賞) 선발 안내,2023.10.24.,김다나
57,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752697,2023-2학기 손태희장학재단  장학생 선발 안내,2023.10.23.,변웅기
58,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752674,<2023-2학기 김성원장학 신규(대체) 장학생 선발 안내>,2023.10.20.,변웅기
59,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752610,2023-2학기 인서장학생 선발 안내,2023.10.20.,변웅기
60,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753201,공지(강원도) 신흥사 2기 지역미래불자육성장학 장학생 선발 안내,2023.11.30.,김시현
61,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753164,공지2023학년도 국가우수이공계장학금 한학기지원 유형 장학생 선발,2023.11.27.,이동렬
62,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753159,공지2023학년도 해외학술탐방장학 최종합격자 공지,2023.11.27.,변웅기
63,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753140,공지2024학년도 1학기 학자금대출 사전신청 일정 안내,2023.11.24.,이동렬
64,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753068,공지★중요★ 2024년 1학기 국가장학금 1차 신청 일정 안내,2023.11.20.,이동렬
65,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753058,공지2023년 제 11회 저소득층 생활비 및 장학금 지원사업 안내,2023.11.17.,변웅기
66,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753056,공지신흥사(경기도 화성시) - 지역미래불자육성장학 장학생 선발 안내,2023.11.17.,김시현
67,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753044,공지2023학년도 해외학술탐방장학 서류합격자 발표 및 면접 일정 안내,2023.11.16.,김민경
68,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752789,공지동국사랑 1.1.1 장학 신청 안내,2023.10.27.,변웅기
69,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752610,공지2023-2학기 인서장학생 선발 안내,2023.10.20.,변웅기
70,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752607,2023학년도 해외학술탐방장학 선발 안내 (신청기한 연장),2023.10.20.,김민경
71,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752594,「2024년도 대산장학생」 선발요강,2023.10.19.,변웅기
72,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752587,2024년도 방일영장학생 선발 안내,2023.10.19.,변웅기
73,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752545,2023년도 충남 한뿌리 장학생 선발 공고,2023.10.17.,변웅기
74,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752522,2024년도 두산연강재단 장학생 선발 안내,2023.10.17.,변웅기
75,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752492,2023-2학기 국가장학금 Ⅰ유형 지급 안내,2023.10.16.,이동렬
76,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752489,2023년도 제4기 경원장학재단 장학생 선발 안내,2023.10.16.,변웅기
77,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752431,2023년 특별상환유예 제도 홍보 및 신청안내 (한국장학재단),2023.10.11.,이동렬
78,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752404,2023-2학기 송수경(캣맘)장학 장학생 선발 안내(수정),2023.10.11.,변웅기
79,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752380,2023년도 한국문화재재단  전통 기·예능 분야 및 매장문화재 관련 분야 우수 장학생 선발 안내,2023.10.10.,변웅기
80,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753201,공지(강원도) 신흥사 2기 지역미래불자육성장학 장학생 선발 안내,2023.11.30.,김시현
81,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753164,공지2023학년도 국가우수이공계장학금 한학기지원 유형 장학생 선발,2023.11.27.,이동렬
82,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753159,공지2023학년도 해외학술탐방장학 최종합격자 공지,2023.11.27.,변웅기
83,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753140,공지2024학년도 1학기 학자금대출 사전신청 일정 안내,2023.11.24.,이동렬
84,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753068,공지★중요★ 2024년 1학기 국가장학금 1차 신청 일정 안내,2023.11.20.,이동렬
85,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753058,공지2023년 제 11회 저소득층 생활비 및 장학금 지원사업 안내,2023.11.17.,변웅기
86,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753056,공지신흥사(경기도 화성시) - 지역미래불자육성장학 장학생 선발 안내,2023.11.17.,김시현
87,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753044,공지2023학년도 해외학술탐방장학 서류합격자 발표 및 면접 일정 안내,2023.11.16.,김민경
88,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752789,공지동국사랑 1.1.1 장학 신청 안내,2023.10.27.,변웅기
89,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752610,공지2023-2학기 인서장학생 선발 안내,2023.10.20.,변웅기
90,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752377,2023년 하반기 울산연구원 장학생 선발,2023.10.10.,변웅기
91,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752316,2023-2학기 동국미래인재장학Ⅱ 장학생 선발 안내,2023.10.05.,장연수
92,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752289,2023년 2학기 성남시 다자녀가구 대학생(셋째 이상) 등록금 지원 안내,2023.10.04.,김다나
93,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752253,2023-2학기 민제장학 장학생 선발 안내,2023.09.27.,변웅기
94,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752233,2023년 하반기 은평구민장학생 선발,2023.09.26.,변웅기
95,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752228,2023-2학기 동국리더장학 신청안내,2023.09.26.,김민경
96,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752206,2023-2학기 DHC(Dongguk Honors Club) 후배사랑 장학생 선발 안내,2023.09.25.,변웅기
97,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752193,2023년 통영시 대학생 등록금 장학생 모집 안내,2023.09.22.,변웅기
98,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752168,2023년도 준제장학회 키움나무 및 귀감나무 장학생 모집 안내,2023.09.21.,변웅기
99,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752154,2023년 하반기 우양재단 청년밥상(저소득 대학생 식비 지원 사업),2023.09.20.,변웅기
100,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753201,공지(강원도) 신흥사 2기 지역미래불자육성장학 장학생 선발 안내,2023.11.30.,김시현
101,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753164,공지2023학년도 국가우수이공계장학금 한학기지원 유형 장학생 선발,2023.11.27.,이동렬
102,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753159,공지2023학년도 해외학술탐방장학 최종합격자 공지,2023.11.27.,변웅기
103,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753140,공지2024학년도 1학기 학자금대출 사전신청 일정 안내,2023.11.24.,이동렬
104,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753068,공지★중요★ 2024년 1학기 국가장학금 1차 신청 일정 안내,2023.11.20.,이동렬
105,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753058,공지2023년 제 11회 저소득층 생활비 및 장학금 지원사업 안내,2023.11.17.,변웅기
106,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753056,공지신흥사(경기도 화성시) - 지역미래불자육성장학 장학생 선발 안내,2023.11.17.,김시현
107,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753044,공지2023학년도 해외학술탐방장학 서류합격자 발표 및 면접 일정 안내,2023.11.16.,김민경
108,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752789,공지동국사랑 1.1.1 장학 신청 안내,2023.10.27.,변웅기
109,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752610,공지2023-2학기 인서장학생 선발 안내,2023.10.20.,변웅기
110,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752150,★신.편입생 필독★ 2023년 1학기 국가장학금 2유형(신·편입생 지원) 특별 구제 신청 안내,2023.09.20.,이동렬
111,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752149,2023년 2학기 고양시 대학생 본인부담 등록금 지원 홍보,2023.09.20.,이동렬
112,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752129,<제30기 미래에셋 해외교환 장학생 선발 안내>,2023.09.18.,김다나
113,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752124,2023년 2학기 안산시 대학생 본인부담 등록금 반값지원 홍보,2023.09.18.,이동렬
114,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752064,2023년 고속도로 장학생 선발 안내,2023.09.13.,변웅기
115,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752053,2023-2학기 불교청년지도자 장학생 합격자 발표,2023.09.12.,변웅기
116,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752052,2024학년도 미래인재육성재단 장학생 신청 안내 (~9/26),2023.09.12.,변웅기
117,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752048,2023-2학기 인송장학 장학생 선발 추천 안내 (~9/26),2023.09.12.,변웅기
118,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752004,2023년 상반기분 통영시 대학생 학자금 이자 지원 신청 홍보,2023.09.11.,이동렬
119,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751994,2023년도 2학기 경주시장학회 장학생 선발 안내,2023.09.08.,변웅기
120,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753201,공지(강원도) 신흥사 2기 지역미래불자육성장학 장학생 선발 안내,2023.11.30.,김시현
121,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753164,공지2023학년도 국가우수이공계장학금 한학기지원 유형 장학생 선발,2023.11.27.,이동렬
122,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753159,공지2023학년도 해외학술탐방장학 최종합격자 공지,2023.11.27.,변웅기
123,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753140,공지2024학년도 1학기 학자금대출 사전신청 일정 안내,2023.11.24.,이동렬
124,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753068,공지★중요★ 2024년 1학기 국가장학금 1차 신청 일정 안내,2023.11.20.,이동렬
125,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753058,공지2023년 제 11회 저소득층 생활비 및 장학금 지원사업 안내,2023.11.17.,변웅기
126,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753056,공지신흥사(경기도 화성시) - 지역미래불자육성장학 장학생 선발 안내,2023.11.17.,김시현
127,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753044,공지2023학년도 해외학술탐방장학 서류합격자 발표 및 면접 일정 안내,2023.11.16.,김민경
128,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752789,공지동국사랑 1.1.1 장학 신청 안내,2023.10.27.,변웅기
129,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752610,공지2023-2학기 인서장학생 선발 안내,2023.10.20.,변웅기
130,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751990,2023년도 2학기 포항시장학회  대학교 장학생 선발 안내,2023.09.08.,변웅기
131,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751983,2023년 2학기 국가장학금 신청자 가구원 동의 안내 (~9.21 18:00까지),2023.09.07.,이동렬
132,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751978,2023년도 2학기 (재)김해시미래인재장학재단 장학생 선발 홍보,2023.09.07.,이동렬
133,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751973,2023년도 2학기 춘천시민장학재단 장학생 선발공고,2023.09.07.,이동렬
134,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751971,2023년도 (재)광산장학회 장학생 선발공고,2023.09.07.,이동렬
135,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751909,2023년도 하반기 달서인재육성장학재단 장학생 선발 공고,2023.09.05.,김시현
136,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751905,2023년도 2학기 중소기업 취업연계 장학(희망사다리Ⅰ유형) 신규장학생 신청안내,2023.09.05.,이동렬
137,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751902,2023년도 2학기 고졸 후학습자 장학(희망사다리Ⅱ유형) 신규장학생 신청안내 (※~10.4일 18:00시까지로 연장),2023.09.05.,이동렬
138,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751901,2024-2025년도 풀브라이트 이공계 미국 대학원 유학 장학 프로그램 안내,2023.09.05.,이동렬
139,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751868,[장학팀] 장학 홍보대사 「연화」 1기 선발 모집 안내,2023.09.01.,김시현
140,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753201,공지(강원도) 신흥사 2기 지역미래불자육성장학 장학생 선발 안내,2023.11.30.,김시현
141,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753164,공지2023학년도 국가우수이공계장학금 한학기지원 유형 장학생 선발,2023.11.27.,이동렬
142,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753159,공지2023학년도 해외학술탐방장학 최종합격자 공지,2023.11.27.,변웅기
143,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753140,공지2024학년도 1학기 학자금대출 사전신청 일정 안내,2023.11.24.,이동렬
144,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753068,공지★중요★ 2024년 1학기 국가장학금 1차 신청 일정 안내,2023.11.20.,이동렬
145,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753058,공지2023년 제 11회 저소득층 생활비 및 장학금 지원사업 안내,2023.11.17.,변웅기
146,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753056,공지신흥사(경기도 화성시) - 지역미래불자육성장학 장학생 선발 안내,2023.11.17.,김시현
147,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753044,공지2023학년도 해외학술탐방장학 서류합격자 발표 및 면접 일정 안내,2023.11.16.,김민경
148,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752789,공지동국사랑 1.1.1 장학 신청 안내,2023.10.27.,변웅기
149,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752610,공지2023-2학기 인서장학생 선발 안내,2023.10.20.,변웅기
150,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751859,[정각원] 2023-2 불청장학(불교청년지도자육성장학) 면접 일정 안내,2023.08.31.,구자희
151,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751842,[장애학생지원센터] 2023-2학기 장애대학생 봉사유형 국가근로 모집-일본어(초급)2분반,2023.08.31.,염수경
152,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751826,2023-2학기 앨트웰민초장학재단 제24기 장학생 선발 안내,2023.08.30.,변웅기
153,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751821,2023학년도 2학기 동소문행복기숙사 상시입주생 모집 안내,2023.08.30.,김민경
154,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751780,(2023-2학기) 불교청년지도자육성장학생 추가선발 안내(수정) (~8/31),2023.08.28.,변웅기
155,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751730,(대구 달서구) 금용사 지역미래불자육성장학 장학생 선발 안내,2023.08.22.,김시현
156,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751719,코오롱 무지개 디딤돌 멘토링 8기 대학(원)생 멘토 추가모집 안내,2023.08.22.,변웅기
157,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751706,2023-2 한국대학봉사회 장학생 선발 안내 (~8/25),2023.08.21.,변웅기
158,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751618,2023-2학기 동국여자총동창회 장학생 선발 안내,2023.08.10.,변웅기
159,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751617,백우선원 - 지역미래불자육성장학 장학생 선발 안내,2023.08.10.,김시현
160,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753201,공지(강원도) 신흥사 2기 지역미래불자육성장학 장학생 선발 안내,2023.11.30.,김시현
161,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753164,공지2023학년도 국가우수이공계장학금 한학기지원 유형 장학생 선발,2023.11.27.,이동렬
162,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753159,공지2023학년도 해외학술탐방장학 최종합격자 공지,2023.11.27.,변웅기
163,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753140,공지2024학년도 1학기 학자금대출 사전신청 일정 안내,2023.11.24.,이동렬
164,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753068,공지★중요★ 2024년 1학기 국가장학금 1차 신청 일정 안내,2023.11.20.,이동렬
165,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753058,공지2023년 제 11회 저소득층 생활비 및 장학금 지원사업 안내,2023.11.17.,변웅기
166,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753056,공지신흥사(경기도 화성시) - 지역미래불자육성장학 장학생 선발 안내,2023.11.17.,김시현
167,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26753044,공지2023학년도 해외학술탐방장학 서류합격자 발표 및 면접 일정 안내,2023.11.16.,김민경
168,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752789,공지동국사랑 1.1.1 장학 신청 안내,2023.10.27.,변웅기
169,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26752610,공지2023-2학기 인서장학생 선발 안내,2023.10.20.,변웅기
170,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751616,(기간연장 ~8/18) 조계사 - 지역미래불자육성장학 장학생 선발 안내,2023.08.10.,김시현
171,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751612,※중요※ 2023-2학기 국가장학금 2차 신청 공지,2023.08.10.,이동렬
172,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751603,2023년도 2학기 국가근로장학금 신청 안내(2차),2023.08.09.,변웅기
173,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751597,2023-2학기 정부학자금대출 안내,2023.08.09.,이동렬
174,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751587,2023-2학기 국가장학금 Ⅱ유형 고지서 감면 안내,2023.08.08.,이동렬
175,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751586,2023-2학기 국가장학금 Ⅰ유형 고지서 감면 안내,2023.08.08.,이동렬
176,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26751583,2023-2학기 동국인재육성장학 결과 발표 안내,2023.08.08.,김민경
