,url,title,date,administrator
175,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751478,2023학년도 2학기 홍익대학교 수학 안내,2023.07.31.,송민정
176,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753259,공지2024학년도 1학기 전과(전공변경) 추가 납부 안내,2023.12.06.,신상훈
177,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753252,공지2023학년도 겨울계절학기 수강료 납부 기간 연장 안내,2023.12.05.,김민지
178,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753250,공지2024-1학기 학사·석박사통합 연계과정 신청,2023.12.05.,장연수
179,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753237,공지2024학년도 1학기 학석사연계과정 모집 안내,2023.12.04.,장연수
180,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753234,공지2024학년도 캠퍼스 이동(전과 제도) 전형일정 안내,2023.12.04.,신상훈
181,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753229,공지2024학년도 1학기 전과(전공변경) 전형료 납부 안내,2023.12.04.,신상훈
182,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751440,2023학년도 2학기 교양교과목 수강신청 관련 FAQ,2023.07.27.,이준호
183,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751437,징계 공고(유고결석을 위한 증빙서류 위조),2023.07.27.,신병수
184,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751412,2023학년도 2학기 성공회대학교 수학 안내,2023.07.20.,송민정
185,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751370,2023-2학기 학부 수강신청 시행 안내,2023.07.19.,지현종
186,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751363,2023-2 온라인공동강의네트워크 협력 대학 간 공동교과목 제도 시행 안내,2023.07.19.,지현종
187,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751362,2023-2학기 글로벌 공동 교과목 프로그램(GTTP) 안내,2023.07.19.,지현종
188,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751350,2023학년도 2학기 경남대학교 수학 안내,2023.07.18.,송민정
189,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751340,2023학년도 2학기 연구실 인턴십 학점제도 운영안내,2023.07.17.,전누리
190,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751338,2023학년도 2학기 충북대학교 수학 안내,2023.07.17.,송민정
191,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751334,2023학년도 2학기 경희대학교 수학 안내,2023.07.17.,송민정
192,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753259,공지2024학년도 1학기 전과(전공변경) 추가 납부 안내,2023.12.06.,신상훈
193,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753252,공지2023학년도 겨울계절학기 수강료 납부 기간 연장 안내,2023.12.05.,김민지
194,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753250,공지2024-1학기 학사·석박사통합 연계과정 신청,2023.12.05.,장연수
195,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753237,공지2024학년도 1학기 학석사연계과정 모집 안내,2023.12.04.,장연수
196,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753234,공지2024학년도 캠퍼스 이동(전과 제도) 전형일정 안내,2023.12.04.,신상훈
197,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753229,공지2024학년도 1학기 전과(전공변경) 전형료 납부 안내,2023.12.04.,신상훈
198,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751328,2023학년도 2학기 서울과학기술대학교 수학 안내,2023.07.17.,송민정
199,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751303,2023학년도 2학기 학부생 휴학 신청 안내,2023.07.14.,신상훈
200,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751298,2023학년도 2학기 아주대학교 수학 안내,2023.07.14.,송민정
201,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751296,2023학년도 2학기 복학 신청(2차) 안내,2023.07.14.,신상훈
202,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751289,2023학년도 2학기 추계예술대학교 수학 안내,2023.07.13.,송민정
203,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751288,2023학년도 2학기 가톨릭대학교 수학 안내,2023.07.13.,송민정
204,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751287,2023학년도 2학기 대구대학교 수학 안내,2023.07.13.,송민정
205,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751274,2023학년도(제4회) 좋은 수업 경연대회 개최안내(신청기간 연장),2023.07.13.,김주성
206,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751272,2023년 가을 졸업예정자 대상 선택적 수료 제도 시행 안내,2023.07.12.,신상훈
207,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751271,2023학년도 2학기 성신여자대학교 수학 안내,2023.07.12.,송민정
208,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753259,공지2024학년도 1학기 전과(전공변경) 추가 납부 안내,2023.12.06.,신상훈
209,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753252,공지2023학년도 겨울계절학기 수강료 납부 기간 연장 안내,2023.12.05.,김민지
210,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753250,공지2024-1학기 학사·석박사통합 연계과정 신청,2023.12.05.,장연수
211,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753237,공지2024학년도 1학기 학석사연계과정 모집 안내,2023.12.04.,장연수
212,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753234,공지2024학년도 캠퍼스 이동(전과 제도) 전형일정 안내,2023.12.04.,신상훈
213,https://www.dongguk.edu/article/HAKSANOTICE/detail/26753229,공지2024학년도 1학기 전과(전공변경) 전형료 납부 안내,2023.12.04.,신상훈
214,https://www.dongguk.edu/article/HAKSANOTICE/detail/26751267,2023학년도 2학기 상명대학교 수학 안내,2023.07.12.,송민정
