url,title,created_at,administrator,type
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751268,아름다운도서관 대학생 자원봉사자 모집,2023-07-12,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751260,(예비군연대) 2023-2학기 학생 예비군 편성(전입) 재안내,2023-07-12,김태영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751255,※2023-1학기 마일리지 확인 안내,2023-07-12,신영은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751248,2023 여름방학 자원봉사자 모집(종로3호 우리동네키움센터),2023-07-11,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751233,2023학년도 행정부서 하계방학 셧다운 및 집중휴가 안내,2023-07-11,허선이,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751209,STEM+I 생각교실 프로그램 참여교사(학급) 모집 안내,2023-07-10,허선이,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751207,동국대학교 2023-여름방학 Shut-Down 기간 내 증명서 발급 절차 안내,2023-07-10,조혜리,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751193,2023 학점봉사캠프 미동 22기 참여자 모집(~07.12),2023-07-07,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751176,[경영정보학과] 남기환 교수님 조교 모집(마감),2023-07-07,윤지선,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751175,고양교육지원청 대학연계 특수교육 자원봉사자 모집,2023-07-07,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751164,[진로지원 프로그램] 글로벌 취업트렌드와 영문 이력서 작성법,2023-07-06,이보리,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751161,2023 대학생 우정사회봉사단 포커스온 4기 모집,2023-07-06,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751135,[대학미디어센터] 제 5회 언론인초청특강 개최 안내(2023년 7월 특강 일정),2023-07-05,오솔미,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751106,[미디어커뮤니케이션학전공] 황하성 교수님 조교 모집 (모집완료),2023-07-04,윤정은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751056,[교수학습혁신센터] 창의문제해결 프로젝트 참여 팀 모집,2023-06-30,나윤주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751052,[창업교육센터] 2023 창업동아리 2차 최종 선발 결과 안내,2023-06-30,공효은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751050,[진로지원 프로그램] 2023 창업&스타트업 비즈니스 트렌드 분석,2023-06-30,이보리,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751045,2023 하계 학점봉사캠프 「미동 22기」 참여 학생 모집 (기간추가연장),2023-06-30,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751034,2023 서울 청년정책 콘테스트- 내가 청년서울 시장이다 시즌3,2023-06-29,이혜진,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751032,[교수학습혁신센터] 맞춤형 학습지원을 위한 요구조사 마일리지 지급 및 당첨자 안내,2023-06-29,나윤주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26751009,2023 대학생 우정사회봉사단 포커스온 4기 모집,2023-06-28,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750996,2023 ICT 표준 챌린지 공모전 모집 안내,2023-06-28,최정문,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750984,[DUICA] 2023 포토샵 GTQ 특강 신청 안내(신청기한 : ~7/5까지),2023-06-27,황지현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750983,"[창업교육센터] 제5회 대학연합창업캠프 -뿅뿅 창업오락실- 동국대 참가자 모집(~7/5(수), 모집 연장)",2023-06-27,공효은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750966,2023년 Dream PATH 커리어로드맵 & 취업포트폴리오 경진대회 안내,2023-06-26,신영은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750962,2023 하계방학 학점봉사캠프 미동22기 참여자 모집(기간연장),2023-06-26,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750947,(예비군연대) 2023-2학기 학생 예비군 편성(전입) 안내,2023-06-23,김태영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750936,[경영학과] 이병철 교수님 조교 모집,2023-06-23,이아셀,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750932,"[창업보육센터] 2023년 창업보육센터 연계 맞춤형 지식재산 교육 안내 및 교육생 모집(7/5, 12, 19)",2023-06-22,조덕영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750931,(예비군연대) 2023년 7월 각 군 현역병  모집계획 안내,2023-06-22,김태영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750923,‘감사원 주관 대학 재정지원사업 감사원·교육부 합동감사’ 관련 제보 안내,2023-06-22,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750920,[학생역량개발팀]  1:1 개인 진로상담 (대면 / 방학기간 비대면 가능),2023-06-22,신윤정,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750919,[진로지원 프로그램] 2023 취업트렌드 10대 기업 입사전략 특강,2023-06-21,이보리,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750917,2023 서울 웹3.0 페스티벌 홍보,2023-06-21,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750916,2023년 서울시 청년인생설계학교 3기 참여자 모집,2023-06-21,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750915,군포시청소년재단 군포시진로교육협력센터 [후기청소년 동아리 지원사업] 참가 동아리 모집 홍보,2023-06-21,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750905,[교수학습혁신센터] 맞춤형 학습지원을 위한 요구조사 안내(참여 마일리지 지급),2023-06-21,나윤주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750902,2023-2024 ESG KOICA-청년중기봉사단 모집안내,2023-06-21,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750892,[CSI 특화교육] 뉴욕주립대학교 컴퓨터과학과 교수님의 흥미로운 특강 들어볼래?,2023-06-20,변예림,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750887,2023 하계 학점봉사캠프 「미동 22기」 참여 학생 모집 (기간연장),2023-06-20,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750885,2023 공개 SW 개발자 대회,2023-06-19,임유진,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750884,환경보호 청년참여단 '그린가드(Green Guard)' 참여자 모집,2023-06-19,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750870,[동국대학교캠퍼스타운] 소셜앙트레(Social Entre)- Biz Scale up 모집공고(~7/14),2023-06-19,유세영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750866,[동국대학교캠퍼스타운] HAI STARTUP TOWN 입주경진대회 추가선발(~6/23),2023-06-19,유세영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750823,2023 청소년경제금융교실 대학생 강사단 모집,2023-06-16,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750822,[실감미디어 혁신융합대학사업단] 2023 제2회 CO-WEEK ACADEMY 온라인강의 수강신청 안내,2023-06-15,지현종,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750816,2023 제6회 세종건축문화제 대학생 튜터 모집,2023-06-15,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750815,Dream PATH 커리어로드맵 경진대회 개최 안내,2023-06-15,신영은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750814,Dream PATH 취업포트폴리오 경진대회 개최 안내,2023-06-15,신영은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750813,<서울시민대학 대학연계사업> (무료)중장년RE-START 역량강화 프로그램 수강생모집,2023-06-15,김지우,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750807,[금융감독원] 제18회 금융공모전 개최 안내,2023-06-14,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750806,2023년 인문다큐 영상 공모전 홍보,2023-06-14,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750805,제21회 대한민국 창작만화 공모전 모집 홍보,2023-06-14,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750804,[아산나눔재단] 제2회 아산 기업가정신 리뷰(AER) 대학생 사례분석 컴피티션 안내,2023-06-14,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750803,2023 순천만 국제정원박람회 대학교 동아리 공연 공모신청 안내,2023-06-14,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750802,2023 행정안전부 주관 「지역 청년활동가 지원사업」 홍보,2023-06-14,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750801,시립청소년미디어센터 청소년 미디어동아리 모집 홍보,2023-06-14,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750796,[참사람사회공헌센터] 2023 하계 학점봉사캠프 「미동 22기」 참여학생 모집,2023-06-14,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750794,연희청소년센터 「청소년 진로준비가이드」 참여 대학생 멘토 모집,2023-06-14,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750793,[진로지원 프로그램] SWOT 분석을 통한 나다움 발견하기,2023-06-14,이보리,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750792,[창업진흥원] 2023년 창업진흥원 창업 수기 공모전(~06.19.),2023-06-14,유세영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750791,[서울시] 2023년 「서울핀테크아카데미」 모집(~7.5.),2023-06-14,유세영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750789,2023 용산구청소년지원센터 꿈드림 영어회화 동아리 멘토 모집,2023-06-14,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750783,[OMNi] 2023년 여름학기 동국대XSKT 'AI 커리큘럼' 학생 모집(~6/30),2023-06-13,최정문,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750782,[OMNi] 2023년 여름학기 동국대X네이버 ‘모두를 위한 파이썬(PY4E)' 학생 모집(~6/30),2023-06-13,최정문,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750777,2023 시립창동청소년센터 오픈런앤런 동행멘토단 모집,2023-06-13,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750774,[참사람사회공헌센터] 한국장학재단 제27기 하계 대학생 재능봉사캠프 모집 연장,2023-06-13,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750754,[DUICA] 2023학년도 하계방학 알.짜.배.기. 특강 시리즈(신청기한 : ~6/26까지),2023-06-12,황지현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750751,[창업진흥센터] 2023년 예비창업패키지 창업상담창구 프로그램 신청,2023-06-12,정동주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750746,2023 세계스카우트잼버리 영외과정활동 「사찰문화체험」 통역 자원봉사자 모집 연장,2023-06-12,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750718,에너지시민연대 제 20회 에너지의날 청년 서포터즈 모집,2023-06-09,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750704,2023 SW중심대학 공동 해커톤 참가자 모집,2023-06-09,임유진,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750703,여자총동창회 기말고사 간식행사 안내,2023-06-09,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750698,2023 전통문화 일상누림 동호회(동아리) 공모,2023-06-09,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750695,2023 제2회 모의 유네스코 회의 대표단 모집,2023-06-09,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750694,[창업진흥센터-Makers Value 마인드셋] 기초 메이커 과정 교육 참가자 모집,2023-06-09,박지혜,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750685,[참사람사회공헌센터] 고교 전공멘토링 프로그램 참여자 모집(~6.14 13:00까지 연장),2023-06-08,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750645,[참사람사회공헌센터] 한국장학재단 제27기 하계 대학생 재능봉사캠프 모집 안내 (수정),2023-06-07,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750642,[참사람사회공헌센터] 2023 하계방학 학점봉사캠프 「미동22기」 참가자 모집,2023-06-07,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750626,2023 창업동아리 2차 모집 공고(~6.18(일)까지),2023-06-07,공효은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750625,[장애학생지원센터]장애인식개선교육 수강 안내(필수),2023-06-07,염수경,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750621,[진로지원 프로그램] 에니어그램을 통한 자기이해와 진로설계,2023-06-07,이보리,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750583,2023년도 캡스톤디자인 밸류업 프로그램 참가 학생 모집 안내(6/2~6/16일까지),2023-06-02,박신숙,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750577,[T-Table] SK텔레콤 특강에 참여해보자,2023-06-01,변예림,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750574,만해백일장 자원봉사자 모집 안내,2023-06-01,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750573,만해백일장 행사 안내,2023-06-01,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750571,2023년 청소년 국제교류 프로그램 참가자 모집,2023-06-01,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750568,[동국대학교 캠퍼스타운] 패션 온라인 마케터 양성 교육 모집 ~ 2023년 6월 20일 화요일까지,2023-06-01,김유신,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750567,2023학년도 여름학기 재학생 운동장 대관 신청 안내,2023-06-01,탁상민,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750562,2023 찾아가는 공룡엑스포 in 일산」 현장스태프 모집,2023-05-31,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750560,2023학년도 1학기 신규 학생증 발급 중단 안내(2023.06.15~2023.08.09),2023-05-31,박선영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750523,(예비군연대) 2023년 6월 각 군 현역병  모집계획 안내,2023-05-26,김태영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750522,2023 세계스카우트잼버리 영외과정활동 「사찰문화체험」 통역 자원봉사자 모집,2023-05-26,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750515,「대학생 테마별 톡톡 멘토링」 참여 동아리 추가모집,2023-05-25,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750506,「2023년 국가간 청소년교류」 및 「글로벌 청소년 서밋」청소년 참가자 모집,2023-05-25,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750503,[강남열린대학] 인문학특강 개최 홍보,2023-05-24,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750502,더 안전한 경기도 영상콘텐츠 공모,2023-05-24,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750478,[참사람사회공헌센터] 한국장학재단 제27기 하계 대학생 재능봉사캠프 모집 안내,2023-05-24,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750462,[장애학생지원센터]장애인식개선교육 수강 안내(필수),2023-05-23,염수경,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750459,[모두의 연구소] 2023년 AI학교 아이펠 5기 입학생 모집(~6/9),2023-05-23,변예림,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750451,2023년 여름방학 대학생 교육기부 프로그램 쏙쏙캠프 참여 동아리 모집,2023-05-22,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750418,[참사람사회공헌센터] 2023 여름학기 사회봉사교과목 수강신청 안내,2023-05-19,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750409,동국대학교 장학 홍보대사 단체명 공모전,2023-05-18,김시현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750408,[외교부] 2024-25년 대한민국 유엔 안보리 진출 제2대 청년사절 접수,2023-05-18,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750407,2023 어디서든 예술치유 힐링 씨어터,2023-05-18,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750406,장수군 대표상징물(CI) 디자인 공모전,2023-05-18,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750405,올담 데이터 활용 시각화 경진대회,2023-05-18,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750402,그린캠퍼스(게시물 관리) 시행 안내,2023-05-18,탁상민,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750395,[5대 핵심역량 함양 프로그램] 이제호 인권 변호사와 함께하는 문화의 다양성과 존중,2023-05-18,이보리,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750391,2023 날씨 빅데이터 콘테스트,2023-05-17,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750390,기록을 바라보는 여섯 개의 시선,2023-05-17,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750389,제3회 해양경찰 데이터 활용 아이디어 공모전,2023-05-17,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750388,2023년 청년인생설계학교 2기 참여자 모집,2023-05-17,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750387,2023 사이버공격방어대회 참가 안내,2023-05-17,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750386,웹툰 창작자 발굴 및 육성을 위한 제2회 모든 웹툰 공모전,2023-05-17,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750385,2023년 산림공공 빅데이터 창업경진대회,2023-05-17,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750384,제12회 중남미 논문공모전 홍보,2023-05-17,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750383,2023년 「경기도 청년 노동자 통장」 참여자 모집 안내,2023-05-17,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750368,[5대 핵심역량 함양 프로그램] 오세훈 서울시장의 동국대 특강,2023-05-16,이보리,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750367,금융감독원 제 11기 대학생 금융교육 봉사단 모집,2023-05-16,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750364,마약류 이용 성범죄 근절 홍보 콘텐츠 공모전,2023-05-15,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750363,2023년 사회정책 아이디어 공모전 개최,2023-05-15,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750362,써라운드 성동-누구나 누리는 기술+문화 홍보,2023-05-15,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750361,2023 미지맵 콘텐츠 크리에이터 모집,2023-05-15,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750358,2023년 통계데이터 활용대회 안내,2023-05-15,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750355,2023 전국 대학생 “남북교류협력 창업 아이디어 경진대회” 참가 안내,2023-05-15,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750329,[T-Table] COSMAX 현직자 강연에 참여해보자 !!,2023-05-15,변예림,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750323,"[창업교육센터] 스마트스토어 창업실전 프로그램 '나도 N잡러' 수강생 모집 (~6/9, 선착순)",2023-05-15,공효은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750306,BMC 천원의 아침밥 개시 및 서울캠퍼스 식수 인원 변경 안내,2023-05-12,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750304,[정각원] 불기 2567년 하안거 결계신청 및 포살법회 시행 안내,2023-05-11,구자희,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750301,(접수 조기마감) 5. 25. 또는 31.  예비군 훈련일 변경 희망자 추가 접수,2023-05-11,김태영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750300,서울시립영등포장애인복지관 전체이용자나들이 자원봉사자 모집,2023-05-11,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750299,2023년 국립청소년인터넷드림마을 10기 멘토 모집,2023-05-11,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750286,동국대 알리미 5기 모집,2023-05-10,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750285,합장Day 선포 및 안내 (매달 11일),2023-05-10,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750283,여성특화 액셀러레이팅 프로그램 참가기업 모집 안내 (~5/12),2023-05-10,최정문,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750281,"Microsoft 현직자, 학교에 특강하러 직접 방문한다고?",2023-05-10,변예림,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750278,(예비군연대) 제414차 민방위의 날 훈련 변경 지침 안내 (대학 제외),2023-05-10,김태영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750272,[참사람사회공헌센터] 2023 여름학기 사회봉사교과목 수강신청 안내,2023-05-10,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750271,[5대 핵심역량 함양 프로그램] 파워포인트 활용 및 SNS 콘텐츠 제작 특강,2023-05-10,이보리,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750258,2023-후기 각 대학원 전형 일정 안내,2023-05-09,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750257,[동국대학교 캠퍼스타운] 디지털영상 융복합콘텐츠 전문가 양성(VFX) - 신청자 모집 ~ 23. 06. 09.(금),2023-05-09,김유신,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750246,강서구 꿈드림 검정고시 대비반 학습멘토 모집 안내,2023-05-09,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750244,[참사람사회공헌센터] 2023 전공연계 및 동아리(소모임) 봉사프로그램 공모전 안내,2023-05-09,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750226,동국대학교 슬로건 공모전 결과 안내,2023-05-04,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750223,국제학생증 ISIC 발급비 지원행사 안내(국제학생증 무료 발급),2023-05-04,박선영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750217,서울시설공단 시민경영참여단 모집공고,2023-05-03,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750214,유네스코 국제무예센터 2023 제 6기 국제 청소년 무예캠프 진행요원 모집,2023-05-03,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750209,[5대 핵심역량 함양 프로그램] 나를 브랜딩 하는 법: 쿠팡 브랜드 디렉터가 들려주는 커리어 디자인,2023-05-03,이보리,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750205,LINC3.0 만족도조사 참여하고 모바일 상품권 받자! (~5/10),2023-05-02,최정문,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750197,[LINC3.0] 산학공동 기술개발과제 모집공고 (~5/15까지),2023-05-02,김서후,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750196,포스코인터내셔널 1:1 학습멘토링 대학생 봉사단 및 홍보단원 모집,2023-05-02,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750194,[학생역량개발팀] 23년 1학기 1:1 진로상담,2023-05-02,신윤정,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750181,[입학실] 2023년 재학생 모교방문단 모집,2023-05-01,허민영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750163,"기획자, 자원봉사자, 시각장애인 모두 하나가 되는 삼인사각 프로그램 참여자 모집",2023-04-28,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750161,동국대학교 개교 117주년 기념 카카오톡 이모티콘 '아코' 배포 안내,2023-04-28,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750151,[창업교육센터] '선배창업가 특강_대기업 첫 번째 퇴사와 두 번째 퇴사는 뭐가 달랐을까?' 비교과 특강 모집(~5/4(목)),2023-04-28,공효은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750144,애플 디벨로퍼 아카데미(Apple Developer Academy) 3기 교육생 모집 공고,2023-04-27,최정문,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750126,제63주년 4·19혁명기념 추모식 및 제51회 동국인 등산대회 단체상 선정 결과 안내,2023-04-26,신병수,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750124,동국대 천원의 아침밥 시행! 아코야 아침먹자!,2023-04-26,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750118,제 21회 서울국제걷기대회 행사 진행 자원봉사자 모집,2023-04-26,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750117,동국대학교 창업기술원 직원 공개모집(5/9(화) 15:00까지),2023-04-26,김수민,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750096,2023년 서울형 청년인턴 직무캠프 참여자 모집(~5/15),2023-04-24,백보람,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750094,[참사람사회공헌센터] 2023 전공연계 및 동아리(소모임) 봉사프로그램 공모전 안내,2023-04-24,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750093,의정부시청소년수련관 청소년 팝업스토어 기획단 모집,2023-04-24,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750084,제로서울 청년 프렌즈 2기 참가자 모집,2023-04-24,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750083,2023년 1인가구 홍당무 마켓 셀러모집,2023-04-24,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750081,2024 강원 동계청소년올림픽대회 자원봉사자 모집,2023-04-24,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750071,2004년생 청년 대학생 대상 서울청년문화패스 안내,2023-04-21,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750070,(예비군연대) 2023년 5월 각 군 현역병  모집계획 안내,2023-04-21,김태영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750056,[LINC 3.0] 2023 산학공동 기술개발과제 수요조사 공고(~5/1까지),2023-04-20,김서후,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750046,[5대 핵심역량 함양 프로그램] 나는 마트로 간다! : 30대 대기업 퇴직자의 로컬마트 창업기,2023-04-19,이보리,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750032,건학위원회 출범 2주년 기념식 안내,2023-04-18,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750030,"동국대학교 다르마교양교육연구소 ""사회문제와 미래의 민주주의 "" 5차 특강 안내!",2023-04-17,남진숙,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750017,[참사람사회공헌센터] 제 21회 서울국제걷기대회 행사진행 자원봉사자 모집,2023-04-17,정미래,일반
